id,path
53997,1 8 56 53 54 25 34 47 105 16 18 9 11
49642,14 8 56 70 42 24 25 29 9 11
41295,1 8 15 33 70 42 24 53 24 25 6 6 11
1916,1 8 17 15 21 33 24 25 34 16 9 4
53663,1 8 56 53 54 25 34 47 105 16 18 9 4
49643,14 8 56 70 42 24 25 29 9 4
20488,14 8 56 53 54 25 54 34 9 11
53913,1 8 85 24 53 24 25 6 7
58294,14 8 5 96 24 25 34 7
7097,1 8 33 24 25 54 74 9 11
24797,14 8 56 53 54 25 54 34 7
34780,12 110 24 25 60 9 11
19422,14 8 82 19 19 63 24 25 109 9 4
34779,12 110 24 25 60 9 4
37488,14 8 51 5 24 25 34 7
17602,1 8 17 49 49 35 42 43 34 9 4
62282,1 8 33 34 50 18 50 9 4
7384,1 8 33 24 25 54 74 9 4
17603,1 8 17 49 49 35 42 43 34 9 11
42859,12 15 33 24 25 43 81 74 9 4
29154,1 8 82 61 42 43 34 9 11
32379,1 71 31 32 25 43 113 9 4
44668,1 8 19 5 24 25 59 25 54 34 9 4
43186,1 8 19 5 24 25 59 25 54 34 9 11
23416,14 8 33 34 83 16 6 11
28624,14 8 49 15 73 74 9 11
10170,1 8 5 24 25 43 36 9 11
26940,12 17 49 15 16 18 7
42860,12 15 33 24 25 43 81 74 9 11
32378,1 71 31 32 25 43 113 9 11
28625,14 8 49 15 73 74 9 4
10171,1 8 5 24 25 43 36 9 4
64247,1 8 15 104 33 34 95 107 9 4
12232,12 77 42 24 25 54 74 6 11
3420,1 8 33 24 42 43 67 25 34 16 20 18 9 4
19423,14 8 82 19 19 63 24 25 109 9 11
39725,1 8 17 33 70 42 24 53 24 25 54 36 9 11
51484,1 2 24 25 43 66 50 9 11
64246,1 8 15 104 33 34 95 107 9 11
29153,1 8 82 61 42 43 34 9 4
39726,1 8 17 33 70 42 24 53 24 25 54 36 9 4
51483,1 2 24 25 43 66 50 9 4
9104,12 33 24 42 43 67 34 16 7
24601,12 33 24 25 34 22 16 90 7
2393,1 5 15 33 24 25 6 7
34645,14 8 46 104 17 77 24 25 6 11
11142,14 8 15 77 24 42 24 25 34 9 11
2392,1 5 15 33 24 25 6 11
38876,14 8 17 17 33 24 25 6 10 9 4
34646,14 8 46 104 17 77 24 25 6 7
4386,28 24 70 42 24 42 43 67 25 34 16 50 18 9 11
3421,1 8 33 24 42 43 67 25 34 16 20 18 9 11
34949,14 71 31 32 25 43 67 43 66 9 4
11141,14 8 15 77 24 42 24 25 34 9 4
18670,14 8 19 82 33 24 42 24 25 109 9 4
59418,12 21 33 24 25 116
4387,28 24 70 42 24 42 43 67 25 34 16 50 18 9 4
38865,14 8 17 17 33 24 25 6 10 9 11
2739,1 8 17 37 42 43 25 43 87 9 4
18671,14 8 19 82 33 24 42 24 25 109 9 11
7668,1 8 61 42 24 25 54 34 7
2738,1 8 17 37 42 43 25 43 87 9 11
34396,23 24 92 24 58 24 25 29 7
38780,12 82 86 39 42 24 25 54 74 9 4
57277,14 8 98 15 16 16 18 9 4
60895,12 49 49 33 34 7
64061,14 8 49 49 5 24 53 24 53 24 25 6 9 11
2923,14 8 19 15 33 24 25 34 16 20 9 4
55142,14 8 98 15 16 16 18 9 11
4344,14 8 19 15 33 24 25 34 16 20 9 11
13778,14 8 33 34 83 16 9 11
1943,1 8 63 64 16 9 4
31368,14 8 112 112 33 34 6 7
45652,12 33 24 25 59 25 43 76 74 16 9 4
62114,14 8 49 65 42 43 67 43 66 50 9 4
59849,1 8 49 17 33 24 25 43 34 18 7
2895,1 8 19 20 20 9 4
65009,1 8 69 5 24 25 25 54 34 9 4
1942,1 8 63 64 16 9 11
45651,12 33 24 25 59 25 43 76 74 16 9 11
20038,1 8 17 18 50 7
2896,1 8 19 20 20 9 11
35916,1 8 15 49 17 73 39 40 66 50 9 11
13777,14 8 33 34 83 16 9 4
35917,1 8 15 49 17 73 39 40 66 50 9 4
10135,12 5 24 25 43 40 66 105 9 11
62782,14 8 17 37 42 43 25 79 7
44683,1 8 94 95 6 83 9 11
46652,14 8 21 73 53 54 25 43 66 22 9 11
55565,1 5 24 70 42 24 25 84 9 4
58539,14 8 73 75 42 24 25 34 9 11
44682,1 8 94 95 6 83 9 4
10136,12 5 24 25 43 40 66 105 9 4
43093,1 8 17 19 20 7
58540,14 8 73 75 42 24 25 34 9 4
14938,12 19 21 19 33 24 25 34 20 7
31367,14 8 112 112 33 34 6 11
60143,1 8 49 5 53 24 25 55 9 4
8619,14 8 13 5 24 25 43 66 9 4
42103,1 8 61 42 43 25 43 40 76 38 9 11
60144,1 8 49 5 53 24 25 55 9 11
28528,1 8 73 75 76 74 9 11
42874,12 86 42 43 25 43 81 38 9 11
3793,14 8 92 93 25 64 9 11
42102,1 8 61 42 43 25 43 40 76 38 9 4
8618,14 8 13 5 24 25 43 66 9 11
28529,1 8 73 75 76 74 9 4
42873,12 86 42 43 25 43 81 38 9 4
26426,1 8 19 19 63 24 53 24 25 29 83 9 11
26427,1 8 19 19 63 24 53 24 25 29 83 9 4
9100,12 33 24 42 43 67 34 9 4
9101,12 33 24 42 43 67 34 9 11
36702,1 8 58 59 25 6 10 9 11
1387,1 8 15 35 42 43 25 64 9 4
40733,14 8 61 53 54 109 7
3792,14 8 92 93 25 64 9 4
56358,12 33 24 25 43 25 6 9 4
6199,14 8 85 53 54 25 6 9 4
49385,1 8 35 53 24 24 25 59 7
60761,14 8 49 33 34 95 66 16 50 50 18 7
36703,1 8 58 59 25 6 10 9 4
15317,14 8 49 33 24 24 25 34 50 9 4
50321,12 49 33 24 25 59 62 50 9 11
33526,1 8 104 112 33 24 25 6 9 11
507,1 8 51 5 33 24 25 54 34 9 4
64062,14 8 49 49 5 24 53 24 53 24 25 6 9 4
506,1 8 51 5 33 24 25 54 34 9 11
55802,14 8 73 75 76 38 18 22 9 4
1388,1 8 15 35 42 43 25 64 9 11
19311,1 5 33 53 54 34 16 20 105 9 11
9813,12 17 33 24 25 59 25 34 50 9 4
55803,14 8 73 75 76 38 18 22 9 11
34175,1 8 104 112 33 24 25 6 9 4
22283,1 8 82 33 24 53 24 25 6 83 22 20 16 9 11
50371,12 49 33 24 25 59 62 50 9 4
19312,1 5 33 53 54 34 16 20 105 9 4
25936,1 8 17 49 15 82 33 53 24 53 24 25 29 50 9 11
59096,12 82 65 42 43 25 6 22 7
54393,1 8 85 61 75 76 76 38 9 11
41289,14 8 13 5 24 25 43 66 6 11
52734,14 8 19 15 15 65 39 39 42 43 34 9 11
25935,1 8 17 49 15 82 33 53 24 53 24 25 29 50 9 4
37963,1 8 33 24 25 18 9 4
15320,14 8 49 33 24 24 25 34 50 9 11
54394,1 8 85 61 75 76 76 38 9 4
52735,14 8 19 15 15 65 39 39 42 43 34 9 4
37962,1 8 33 24 25 18 9 11
33500,1 8 112 112 33 24 25 34 113 9 11
18509,14 71 31 32 25 59 87 9 4
19257,14 8 104 33 34 16 20 7
64076,1 8 49 49 5 24 53 24 53 24 25 29 7
23997,1 8 17 33 24 25 43 36 9 11
36507,14 71 31 32 25 59 87 9 11
37139,1 2 24 25 54 34 18 9 11
26886,1 8 17 33 24 25 43 36 9 4
11324,14 8 21 73 53 54 34 16 9 4
59604,12 21 15 33 24 70 42 24 25 43 66 7
14937,12 19 21 19 33 24 25 34 9 4
36916,14 8 51 5 24 25 29 7
47058,1 8 82 49 5 24 53 24 58 24 42 43 67 25 6 11
10211,12 17 49 5 24 25 34 7
47059,1 8 82 49 5 24 53 24 58 24 42 43 67 25 6 7
14936,12 19 21 19 33 24 25 34 9 11
45169,1 8 49 17 5 6 16 20 9 4
5183,1 8 63 24 42 24 25 55 9 4
27308,14 8 49 33 42 43 67 43 76 36 9 4
36946,14 8 56 53 54 25 55 9 4
51997,14 8 49 73 75 42 43 25 6 18 50 9 11
45168,1 8 49 17 5 6 16 20 9 11
13259,1 8 15 49 94 33 24 53 24 25 43 83 7
20931,14 30 31 32 25 29 62 105 47 48
51996,14 8 49 73 75 42 43 25 6 18 50 9 4
27305,14 8 49 33 42 43 67 43 76 36 9 11
35352,14 71 31 32 25 34 18 105 47 48
36974,14 8 56 53 54 25 55 9 11
46151,14 8 13 5 53 54 25 3 11
19879,1 8 33 33 24 25 54 34 7
12233,14 8 82 65 42 53 24 25 29 7
18082,12 5 24 25 34 83 18 83 20 7
43342,14 8 15 82 15 33 42 24 53 24 25 6 9 11
51823,12 73 75 42 43 25 6 50 18 9 11
29629,14 8 86 58 59 25 64 9 11
48524,1 8 5 24 25 34 52 50 9 11
5992,14 30 31 32 25 29 18 105 47 48
45019,14 8 13 5 53 54 25 3 4
51822,12 73 75 42 43 25 6 50 18 9 4
62755,1 8 73 75 76 74 16 7
59028,14 8 49 49 24 25 50 50 9 4
48494,1 8 49 51 33 34 9 4
43341,14 8 15 82 15 33 42 24 53 24 25 6 9 4
22290,1 8 15 19 21 82 5 24 58 24 25 29 7
59027,14 8 49 49 24 25 50 50 9 11
48497,1 8 49 51 33 34 9 11
18763,14 8 17 49 98 82 83 9 4
11323,14 8 21 73 53 54 34 16 9 11
61937,12 65 42 43 67 43 55 9 4
18762,14 8 17 49 98 82 83 9 11
61950,12 65 42 43 67 43 55 9 11
48523,1 8 5 24 25 34 52 50 9 4
29630,14 8 86 58 59 25 64 9 4
46671,12 5 24 25 43 87 83 22 7
62684,14 2 24 24 25 54 36 9 4
16260,12 17 49 5 65 39 40 66 6 11
28948,1 8 19 33 24 25 54 34 9 11
33280,12 5 24 25 6 16 9 4
33281,12 5 24 25 6 16 9 11
24870,14 8 17 49 49 50 18 9 4
3595,12 21 21 21 19 33 24 25 43 66 22 9 4
21234,12 46 5 24 25 6 47 48
17833,14 8 33 24 42 24 53 24 25 43 25 43 66 9 11
24871,14 8 17 49 49 50 18 9 11
54395,1 8 85 61 75 76 76 38 7
63487,14 2 24 24 25 54 36 9 11
3596,12 21 21 21 19 33 24 25 43 66 22 9 11
58583,12 49 13 5 6 10 50 50 9 11
21929,1 8 49 78 79 9 4
28110,14 8 61 75 96 24 25 54 36 9 11
58582,12 49 13 5 6 10 50 50 9 4
61271,14 8 65 42 43 25 25 34 90 7
21928,1 8 49 78 79 9 11
13063,1 8 56 15 33 24 25 34 113 9 11
22227,1 8 49 5 19 82 83 9 4
22963,12 77 42 43 67 25 43 66 83 9 11
22883,1 71 31 32 25 43 29 7
27584,12 33 24 42 24 25 43 66 9 11
57975,14 8 17 73 42 43 25 79 9 11
13062,1 8 56 15 33 24 25 34 113 9 4
42441,1 8 73 74 52 9 4
61238,1 5 24 25 43 62 50 9 11
53392,1 8 17 61 42 43 25 34 9 11
55948,14 8 33 34 83 16 20 7
40921,1 8 82 33 24 25 6 18 16 16 22 7
57974,14 8 17 73 42 43 25 79 9 4
22224,1 8 49 5 19 82 83 9 11
54104,1 5 24 25 43 62 50 9 4
62652,14 8 65 42 24 25 55 9 11
32716,1 5 75 58 59 25 34 20 9 4
28947,1 8 19 33 24 25 54 34 9 4
52740,14 8 19 15 15 65 39 39 42 43 34 16 7
24242,12 73 42 24 25 59 62 18 9 11
42219,1 8 57 53 54 25 43 6 52 50 16 9 11
27583,12 33 24 42 24 25 43 66 9 4
31619,1 5 33 24 25 29 16 9 4
21335,12 17 49 5 24 25 6 11
22962,12 77 42 43 67 25 43 66 83 9 4
63872,14 8 17 33 42 43 67 43 66 9 11
9619,1 8 94 77 42 24 25 43 66 50 9 4
20248,12 33 24 25 36 9 4
31618,1 5 33 24 25 29 16 9 11
6387,12 17 33 24 58 24 25 6 11
47783,1 8 49 13 5 24 25 55 50 50 55 9 4
63871,14 8 17 33 42 43 67 43 66 9 4
33499,14 8 33 24 25 34 113 113 9 4
37025,14 8 5 33 24 25 6 16 9 11
20249,12 33 24 25 36 9 11
746,1 8 73 75 42 24 42 43 67 25 43 40 76 74 9 11
33498,14 8 33 24 25 34 113 113 9 11
9618,1 8 94 77 42 24 25 43 66 50 9 11
42146,1 8 51 13 5 24 25 6 10 52 50 18 9 11
884,1 8 73 75 42 24 42 43 67 25 43 40 76 74 9 4
63105,14 2 24 24 25 43 29 90 9 11
19529,45 46 19 17 19 20 50 9 11
27750,1 8 49 86 42 43 55 9 11
63104,14 2 24 24 25 43 29 90 9 4
27751,1 8 49 86 42 43 55 9 4
34521,12 5 42 43 67 25 59 25 6 7
37138,1 2 24 25 54 34 18 9 4
37026,14 8 5 33 24 25 6 16 9 4
47782,1 8 49 13 5 24 25 55 50 50 55 9 11
34520,12 5 42 43 67 25 59 25 6 11
30896,12 65 39 40 66 50 7
65049,1 8 49 49 13 5 53 24 53 24 25 34 7
24243,12 73 42 24 25 59 62 18 9 4
10484,14 8 56 49 33 24 42 43 67 25 34 9 11
19528,45 46 19 17 19 20 50 9 4
7142,12 17 49 15 16 9 4
43020,1 8 15 77 24 42 43 67 43 38 9 4
44739,12 15 49 5 21 19 5 6 9 4
7141,12 17 49 15 16 9 11
44740,12 15 49 5 21 19 5 6 9 11
43019,1 8 15 77 24 42 43 67 43 38 9 11
61321,1 8 35 53 24 24 25 29 7
6924,14 8 49 33 34 16 50 9 11
6923,14 8 49 33 34 16 50 9 4
16913,12 49 49 24 25 6 18 7
3040,14 8 19 19 17 49 15 33 24 25 64 7
52704,1 8 49 13 5 24 53 24 53 24 25 54 34 7
32632,1 8 33 70 42 70 42 24 58 24 25 29 9 4
18015,1 5 24 25 59 25 6 9 11
32631,1 8 33 70 42 70 42 24 58 24 25 29 9 11
7167,12 73 53 54 25 34 7
58558,1 8 33 24 53 24 25 43 66 7
54364,14 8 49 17 33 24 96 97 62 9 4
55846,1 8 56 53 54 25 43 76 76 74 18 22 9 11
30512,12 5 61 75 76 87 7
54363,14 8 49 17 33 24 96 97 62 9 11
12286,12 17 17 33 24 25 34 6 9 4
47764,14 8 19 63 42 24 58 24 25 6 7
55510,14 8 33 24 25 43 66 18 7
7943,14 8 33 42 43 67 34 16 9 11
47763,14 8 19 63 42 24 58 24 25 6 11
51696,14 8 5 33 24 24 25 43 76 38 9 11
12287,12 17 17 33 24 25 34 6 9 11
11930,1 5 33 24 25 59 40 36 7
41272,14 8 33 42 43 67 34 16 9 4
39482,14 8 13 5 24 25 43 66 20 7
30035,1 8 33 24 25 34 34 113 9 11
44850,12 5 24 42 24 25 43 76 62 7
51695,14 8 5 33 24 24 25 43 76 38 9 4
20791,14 8 49 33 53 24 42 24 53 24 25 54 34 7
64287,1 8 56 24 53 24 25 29 9 11
49305,14 8 5 39 42 24 42 24 53 24 25 88 9 4
60438,14 8 49 37 42 43 25 6 11
18071,1 8 82 33 24 25 43 87 83 9 11
49304,14 8 5 39 42 24 42 24 53 24 25 88 9 11
18070,1 8 82 33 24 25 43 87 83 9 4
20740,14 8 69 5 24 25 54 34 7
64436,1 8 56 24 53 24 25 29 9 4
41898,14 8 19 33 42 24 25 6 9 11
56760,1 8 57 53 54 25 43 76 74 18 9 4
4363,14 8 61 75 42 43 25 43 36 16 9 4
2624,14 8 82 65 42 43 25 34 22 16 9 11
16764,12 77 24 70 42 70 42 24 42 43 67 25 43 36 9 11
46433,14 8 35 53 54 25 34 6 20 50 9 11
59105,14 8 21 5 24 42 43 67 25 43 40 76 66 9 4
41877,1 8 5 65 42 43 55 9 4
54585,14 8 33 42 24 25 34 16 9 11
62346,14 8 49 49 49 17 49 56 24 25 54 34 9 11
41563,12 33 24 25 43 66 50 18 9 11
16765,12 77 24 70 42 70 42 24 42 43 67 25 43 36 9 4
59104,14 8 21 5 24 42 43 67 25 43 40 76 66 9 11
41562,12 33 24 25 43 66 50 18 9 4
41878,1 8 5 65 42 43 55 9 11
29843,1 8 112 5 15 77 24 25 29 18 6 11
54588,14 8 33 42 24 25 34 16 9 4
62345,14 8 49 49 49 17 49 56 24 25 54 34 9 4
14566,1 8 17 15 5 63 24 25 64 6 16 9 11
56759,1 8 57 53 54 25 43 76 74 18 9 11
2623,14 8 82 65 42 43 25 34 22 16 9 4
4015,1 8 15 33 24 92 24 25 59 6 11
25711,1 8 15 33 24 42 24 53 24 25 43 66 9 4
44746,14 8 35 53 54 25 34 6 20 50 9 4
25710,1 8 15 33 24 42 24 53 24 25 43 66 9 11
17328,14 8 35 75 76 36 6 9 4
13386,14 8 112 86 75 58 59 34 113 9 4
20202,14 8 49 65 42 43 25 3 11
42163,12 15 49 51 52 9 4
56160,14 8 5 42 43 67 25 43 66 6 11
17327,14 8 35 75 76 36 6 9 11
23868,1 8 35 42 24 53 24 25 43 25 26
13391,14 8 112 86 75 58 59 34 113 9 11
21883,12 15 49 33 24 25 54 38 9 4
24291,14 8 56 53 54 64 6 50 9 4
18655,14 8 82 33 24 58 24 25 29 9 11
20045,1 8 17 18 20 7
48135,1 8 17 35 58 24 25 6 11
48563,1 8 49 51 86 42 43 6 52 50 9 4
48967,12 17 5 33 24 25 43 9 11
18654,14 8 82 33 24 58 24 25 29 9 4
24290,14 8 56 53 54 64 6 50 9 11
48667,1 8 49 51 86 42 43 6 52 50 9 11
48966,12 17 5 33 24 25 43 9 4
20203,14 8 49 65 42 43 25 3 4
42164,12 15 49 51 52 9 11
9361,12 15 94 77 42 24 25 34 22 16 9 11
17824,1 8 82 65 42 24 53 24 25 43 87 9 4
10335,12 5 24 25 88 9 4
21554,12 15 21 17 33 24 25 34 9 11
37387,14 2 24 25 34 47 6 20 9 4
10334,12 5 24 25 88 9 11
41521,1 8 49 82 19 33 24 25 6 50 18 9 11
13365,1 8 86 87 113 9 4
42161,14 8 15 49 51 52 9 4
3977,12 21 33 24 25 27
57217,14 2 24 25 34 47 6 20 9 11
61290,14 8 33 24 42 24 53 24 25 43 25 25 3 11
3976,12 21 33 24 25 26
13366,1 8 86 87 113 9 11
864,12 15 17 77 24 42 43 67 25 29 16 9 11
61289,14 8 33 24 42 24 53 24 25 43 25 25 3 4
863,12 15 17 77 24 42 43 67 25 29 16 9 4
9456,1 8 17 18 22 7
54063,14 8 49 17 5 39 40 6 11
30231,1 8 13 5 33 24 25 34 6 9 4
29981,1 8 13 5 33 24 25 34 6 9 11
9362,12 15 94 77 42 24 25 34 22 16 9 4
11131,1 8 49 73 42 24 42 24 25 34 9 4
10485,14 8 56 49 33 24 42 43 67 25 34 9 4
46598,1 8 21 82 86 42 43 25 6 11
865,12 15 17 77 24 42 43 67 25 29 16 16 7
17235,12 49 49 24 25 6 9 11
39378,14 8 51 5 24 25 34 9 11
25766,1 8 49 5 15 33 24 42 43 67 25 34 9 11
46599,1 8 21 82 86 42 43 25 6 7
16914,12 49 49 24 25 6 9 4
41646,1 8 82 19 33 24 42 24 25 34 20 83 9 11
16318,14 8 49 33 34 50 18 18 9 4
26043,12 21 5 19 20 50 18 7
51151,1 8 56 53 24 24 25 54 34 9 11
39379,14 8 51 5 24 25 34 9 4
16317,14 8 49 33 34 50 18 18 9 11
41647,1 8 82 19 33 24 42 24 25 34 20 83 9 4
60016,1 8 56 24 53 24 25 34 50 9 4
51152,1 8 56 53 24 24 25 54 34 9 4
59795,14 8 17 49 17 33 42 43 67 34 9 4
60017,1 8 56 24 53 24 25 34 50 9 11
42162,14 8 15 49 51 52 9 11
59847,1 8 49 17 33 24 25 43 34 9 4
26785,1 8 49 13 5 24 25 64 50 9 11
6388,12 17 33 24 58 24 25 6 7
59796,14 8 17 49 17 33 42 43 67 34 9 11
21553,12 15 21 17 33 24 25 34 9 4
26784,1 8 49 13 5 24 25 64 50 9 4
59848,1 8 49 17 33 24 25 43 34 9 11
25765,1 8 49 5 15 33 24 42 43 67 25 34 9 4
60758,14 8 49 33 34 95 66 16 50 50 9 4
15235,14 8 49 61 42 43 34 50 9 11
7039,14 8 49 65 42 43 25 6 11
16248,12 65 75 76 76 87 6 50 18 7
2163,14 8 33 24 25 43 66 9 11
56150,12 65 42 43 67 25 43 66 6 9 11
15234,14 8 49 61 42 43 34 50 9 4
60757,14 8 49 33 34 95 66 16 50 50 9 11
48968,12 17 5 33 24 25 43 6 11
54049,12 15 17 65 42 43 25 43 66 50 9 4
48969,12 17 5 33 24 25 43 6 7
54048,12 15 17 65 42 43 25 43 66 50 9 11
6178,1 8 15 5 24 25 34 9 11
10486,14 8 56 49 33 24 42 43 67 25 34 6 11
7040,14 8 49 65 42 43 25 6 7
29085,14 8 15 19 15 16 20 47 48
28488,1 5 15 33 24 25 34 7
6057,1 8 15 5 24 25 34 9 4
16111,1 71 31 32 25 43 36 7
36273,14 8 5 24 25 34 90 7
37020,14 8 56 53 54 25 54 34 16 7
1282,14 8 33 24 25 43 66 9 4
58364,14 8 17 35 53 54 25 43 36 6 11
39288,1 8 49 33 53 53 24 25 9 11
39287,1 8 49 33 53 53 24 25 9 4
6548,14 8 15 49 17 18 16 7
42922,1 8 5 33 24 25 59 25 64 9 4
17647,14 8 33 42 53 24 25 43 9 4
47967,1 8 5 33 24 25 59 25 64 9 11
8503,14 8 35 53 54 25 34 50 9 11
46312,14 8 33 42 24 25 6 7
64284,1 8 56 24 53 24 25 34 105 16 9 4
50647,1 8 69 21 22 44 50 9 4
46311,14 8 33 42 24 25 6 11
17648,14 8 33 42 53 24 25 43 9 11
64285,1 8 56 24 53 24 25 34 105 16 9 11
10773,1 8 33 24 42 24 25 6 9 4
41231,12 17 114 33 24 25 29 40 66 16 9 11
49807,12 33 42 24 25 25 54 34 9 11
50648,1 8 69 21 22 44 50 9 11
8364,14 8 65 75 76 36 9 11
9434,1 8 33 24 42 24 25 6 9 11
8365,14 8 65 75 76 36 9 4
59382,12 15 5 70 42 24 42 43 67 43 76 66 9 11
16898,1 8 56 24 58 24 25 54 36 9 4
45434,12 49 80 42 43 67 6 7
59381,12 15 5 70 42 24 42 43 67 43 76 66 9 4
15717,1 8 49 65 42 24 25 43 66 50 9 4
45433,12 49 80 42 43 67 6 11
41230,12 17 114 33 24 25 29 40 66 16 9 4
49808,12 33 42 24 25 25 54 34 9 4
15718,1 8 49 65 42 24 25 43 66 50 9 11
7610,14 8 19 15 5 24 25 6 7
12175,1 5 73 53 54 64 7
23675,14 8 114 49 106 107 50 9 11
34138,1 8 65 42 43 67 43 66 113 9 11
33412,1 8 112 86 58 59 25 6 113 9 11
51290,14 8 49 17 5 24 42 43 67 43 66 50 9 11
7609,14 8 19 15 5 24 25 6 11
32775,12 33 24 25 34 22 7
59493,14 8 33 42 24 42 24 42 43 67 25 43 66 83 9 4
13939,1 8 73 53 54 25 43 87 50 9 4
23676,14 8 114 49 106 107 50 9 4
45498,14 8 5 6 90 9 11
13852,1 8 15 82 83 7
16897,1 8 56 24 58 24 25 54 36 9 11
51291,14 8 49 17 5 24 42 43 67 43 66 50 9 4
58566,12 33 24 53 24 25 43 66 9 4
13940,1 8 73 53 54 25 43 87 50 9 11
58565,12 33 24 53 24 25 43 66 9 11
11415,1 8 13 5 24 96 24 25 54 34 9 4
11416,1 8 13 5 24 96 24 25 54 34 9 11
35029,1 8 92 93 25 34 7
2998,14 8 33 34 16 50 9 11
34137,1 8 65 42 43 67 43 66 113 9 4
39289,1 8 49 33 53 53 24 25 6 11
2997,14 8 33 34 16 50 9 4
12823,1 8 35 42 43 34 90 9 4
39290,1 8 49 33 53 53 24 25 6 7
33846,14 8 5 42 24 25 54 34 9 11
40378,1 8 33 34 6 50 18 9 11
37425,1 8 5 61 42 43 25 6 11
33845,14 8 5 42 24 25 54 34 9 4
40377,1 8 33 34 6 50 18 9 4
32109,14 8 112 33 34 83 113 9 4
45497,14 8 5 6 90 9 4
42352,14 8 73 75 42 43 25 34 7
25993,14 8 17 49 19 82 83 22 9 11
33231,12 5 21 61 42 43 64 9 4
58332,14 8 35 58 59 25 43 36 6 50 9 4
33232,12 5 21 61 42 43 64 9 11
58333,14 8 35 58 59 25 43 36 6 50 9 11
860,1 8 15 17 77 24 42 43 67 25 29 16 16 7
12822,1 8 35 42 43 34 90 9 11
25994,14 8 17 49 19 82 83 22 9 4
45167,14 8 17 5 6 16 20 9 11
26753,14 8 49 33 24 42 24 53 24 25 43 66 7
46177,14 8 17 5 6 16 20 9 4
51495,1 5 24 42 24 25 54 36 9 4
33374,1 5 24 42 24 25 54 36 9 11
22463,12 17 35 53 54 34 83 16 9 11
4606,14 8 17 19 15 33 24 42 24 25 60 9 11
5770,14 8 17 19 21 22 7
42545,1 71 31 32 25 43 9 4
22464,12 17 35 53 54 34 83 16 9 4
31984,14 71 31 32 25 43 81 6 9 4
42546,1 71 31 32 25 43 9 11
40507,1 8 19 17 33 24 25 6 9 11
28122,14 8 49 61 75 96 24 53 24 25 54 34 9 4
55883,14 8 17 35 42 43 25 34 18 22 9 11
60611,103 69 5 24 25 34 50 9 4
40506,1 8 19 17 33 24 25 6 9 4
28123,14 8 49 61 75 96 24 53 24 25 54 34 9 11
60610,103 69 5 24 25 34 50 9 11
55884,14 8 17 35 42 43 25 34 18 22 9 4
44741,14 8 33 34 6 20 50 9 4
53658,12 17 73 53 54 25 34 47 105 16 9 11
52929,14 8 35 53 54 25 6 10 50 50 9 11
57566,1 8 49 65 42 24 53 24 53 24 25 34 9 11
44742,14 8 33 34 6 20 50 9 11
63599,1 8 17 33 53 54 60 9 4
5267,1 8 91 24 42 24 25 43 38 18 9 11
10048,12 33 24 42 24 25 88 9 4
5266,1 8 91 24 42 24 25 43 38 18 9 4
10049,12 33 24 42 24 25 88 9 11
50099,1 8 73 75 76 62 50 9 4
63120,14 8 5 53 24 25 6 11
805,14 8 77 24 42 43 67 25 29 16 18 9 11
50098,1 8 73 75 76 62 50 9 11
58585,14 8 35 53 54 25 6 10 50 50 9 4
31985,14 71 31 32 25 43 81 6 9 11
24159,14 8 49 37 38 7
48196,12 75 58 59 25 6 10 9 4
2465,12 73 42 43 25 64 9 11
9152,1 8 33 24 53 24 42 43 67 43 25 43 36 9 4
23863,14 8 35 42 24 53 24 25 43 36 9 4
12981,28 24 92 24 58 24 25 6 11
23862,14 8 35 42 24 53 24 25 43 36 9 11
37950,14 8 13 5 24 25 93 25 34 16 9 11
61110,1 8 56 24 53 24 58 24 25 54 34 9 11
9234,1 8 33 24 53 24 42 43 67 43 25 43 36 9 11
12982,28 24 92 24 58 24 25 6 7
2466,12 73 42 43 25 64 9 4
42234,14 8 15 33 24 25 54 36 9 4
48197,12 75 58 59 25 6 10 9 11
19371,1 8 49 19 20 20 16 47 48
30318,1 8 92 93 25 29 7
50933,14 8 77 42 24 25 43 36 9 11
37731,14 8 13 5 24 25 59 25 34 83 9 11
64420,12 5 24 53 24 25 34 105 16 9 4
15163,1 8 33 34 22 47 20 7
47940,14 8 49 63 42 24 53 24 25 34 9 4
3944,12 24 25 7
28637,1 8 49 15 73 42 43 25 34 16 9 4
4212,12 5 15 33 24 25 54 34 9 4
12573,14 8 15 17 19 20 9 4
49359,1 8 35 53 24 24 53 24 25 88 9 11
20146,28 42 24 25 55 9 11
6893,1 8 61 75 76 66 83 9 11
36240,1 8 49 65 75 76 66 83 18 7
33171,1 8 5 24 42 24 53 24 25 43 66 9 11
4961,14 8 19 63 24 25 34 7
50932,14 8 77 42 24 25 43 36 9 4
20145,28 42 24 25 55 9 4
33709,1 8 33 24 58 24 25 34 113 113 9 11
50311,14 8 49 61 58 59 25 34 50 9 4
64421,12 5 24 53 24 25 34 105 16 9 11
6894,1 8 61 75 76 66 83 9 4
50312,14 8 49 61 58 59 25 34 50 9 11
13553,1 8 15 49 86 42 43 25 6 11
27961,12 33 24 24 53 54 55 9 4
33170,1 8 5 24 42 24 53 24 25 43 66 9 4
51647,14 8 86 75 75 42 43 25 43 6 11
14584,14 8 17 19 15 5 63 24 25 64 6 16 9 11
63598,1 8 17 33 53 54 60 9 11
61585,1 8 65 75 42 43 67 29 9 4
52308,14 8 86 75 75 42 43 25 43 6 7
19526,45 46 19 17 18 7
61510,1 8 65 75 42 43 67 29 9 11
12574,14 8 15 17 19 20 9 11
